node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
5,0,power,exp_128_00.csv,128,1607134047.0,124.63761383020945,package
5,0,power,exp_128_01.csv,128,1607110027.0,124.63744915761436,package
5,0,power,exp_128_02.csv,128,1607167379.0,124.63298286229973,package
5,0,power,exp_128_03.csv,128,1607164303.0,124.63678734871563,package
5,0,power,exp_128_04.csv,128,1607146346.0,124.63535681239038,package
5,0,power,exp_128_05.csv,128,1607115134.0,124.63851984618415,package
5,0,power,exp_128_06.csv,128,1607174641.0,124.63607791261371,package
5,0,power,exp_128_07.csv,128,1607172009.0,124.63644262982623,package
5,0,power,exp_128_08.csv,128,1607158120.0,124.63677051704002,package
5,0,power,exp_128_09.csv,128,1607181363.0,124.63910058435847,package
5,0,power,exp_128_10.csv,128,1607242645.0,124.63464963499555,package
5,0,power,exp_128_11.csv,128,1607191110.0,124.63708986215734,package
5,0,power,exp_128_12.csv,128,1607260326.0,124.63579676637366,package
5,0,power,exp_128_13.csv,128,1607198072.0,124.63254176395951,package
5,0,power,exp_128_14.csv,128,1607204714.0,124.63734435874534,package
5,0,power,exp_128_15.csv,128,1607203166.0,124.63568912845398,package
5,0,power,exp_128_16.csv,128,1607266976.0,124.63349414199735,package
5,0,power,exp_128_17.csv,128,1607192648.0,124.63369563875567,package
5,0,power,exp_128_18.csv,128,1607224244.0,124.63407293768759,package
5,0,power,exp_128_19.csv,128,1607258775.0,124.63950157989184,package
5,0,power,exp_128_20.csv,128,1607295683.0,124.63661775643493,package
5,0,power,exp_128_21.csv,128,1607291022.0,124.63643183490132,package
5,0,power,exp_128_22.csv,128,1607292567.0,124.63693358217323,package
5,0,power,exp_128_23.csv,128,1607319860.0,124.63806701620979,package
5,0,power,exp_128_24.csv,128,1607312166.0,124.63697313241309,package
5,0,power,exp_128_25.csv,128,1607282309.0,124.63744777887842,package
5,0,power,exp_128_27.csv,128,1607316782.0,124.63802593265356,package
5,0,power,exp_128_28.csv,128,1607305473.0,124.63692357854859,package
5,0,power,exp_256_00.csv,256,1607108493.0,124.63814257059454,package
5,0,power,exp_256_01.csv,256,1607162771.0,124.63726772502814,package
5,0,power,exp_256_02.csv,256,1607132519.0,124.63938996025574,package
5,0,power,exp_256_03.csv,256,1607149427.0,124.63714431020156,package
5,0,power,exp_256_04.csv,256,1607138675.0,124.63573866240398,package
5,0,power,exp_256_05.csv,256,1607147881.0,124.63907316755747,package
5,0,power,exp_256_06.csv,256,1607161221.0,124.64057812429832,package
5,0,power,exp_256_07.csv,256,1607140204.0,124.6394726142406,package
5,0,power,exp_256_08.csv,256,1607186487.0,124.63715444849815,package
5,0,power,exp_256_09.csv,256,1607176184.0,124.63607096491485,package
5,0,power,exp_256_10.csv,256,1607268513.0,124.6381136301046,package
5,0,power,exp_256_11.csv,256,1607263897.0,124.6389426397097,package
5,0,power,exp_256_12.csv,256,1607239126.0,124.63917053499459,package
5,0,power,exp_256_13.csv,256,1607265430.0,124.63926940321937,package
5,0,power,exp_256_14.csv,256,1607219107.0,124.63855395857627,package
5,0,power,exp_256_15.csv,256,1607237582.0,124.64063242191877,package
5,0,power,exp_256_16.csv,256,1607229354.0,124.63875946307807,package
5,0,power,exp_256_17.csv,256,1607209344.0,124.63702423390686,package
5,0,power,exp_256_18.csv,256,1607227810.0,124.64070482928715,package
5,0,power,exp_256_19.csv,256,1607255673.0,124.63909886025662,package
5,0,power,exp_256_20.csv,256,1607297251.0,124.63855968499993,package
5,0,power,exp_256_21.csv,256,1607321394.0,124.63983628473257,package
5,0,power,exp_256_22.csv,256,1607285390.0,124.63893470261655,package
